County,Date,New Cases,New Positive Tests,Total Test Encounters
Hawaii,2/15/2020,0,0,0
Hawaii,2/28/2020,0,0,0
Hawaii,3/2/2020,0,0,0
Hawaii,3/3/2020,0,0,1
Hawaii,3/6/2020,0,0,0
Hawaii,3/7/2020,0,0,0
Hawaii,3/8/2020,0,0,0
Hawaii,3/9/2020,0,0,0
Hawaii,3/10/2020,0,0,0
Hawaii,3/11/2020,0,0,0
Hawaii,3/12/2020,0,0,3
Hawaii,3/13/2020,0,0,3
Hawaii,3/14/2020,0,0,6
Hawaii,3/15/2020,0,0,19
Hawaii,3/16/2020,0,0,29
Hawaii,3/17/2020,1,1,32
Hawaii,3/18/2020,0,0,21
Hawaii,3/19/2020,0,0,61
Hawaii,3/20/2020,2,2,84
Hawaii,3/21/2020,0,0,74
Hawaii,3/22/2020,1,2,140
Hawaii,3/23/2020,1,0,96
Hawaii,3/24/2020,0,0,22
Hawaii,3/25/2020,1,0,27
Hawaii,3/26/2020,2,2,124
Hawaii,3/27/2020,5,5,291
Hawaii,3/28/2020,4,5,243
Hawaii,3/29/2020,1,1,53
Hawaii,3/30/2020,0,0,31
Hawaii,3/31/2020,3,2,236
Hawaii,4/1/2020,0,0,137
Hawaii,4/2/2020,2,2,104
Hawaii,4/3/2020,2,2,161
Hawaii,4/4/2020,0,0,41
Hawaii,4/5/2020,1,0,139
Hawaii,4/6/2020,1,1,59
Hawaii,4/7/2020,3,3,51
Hawaii,4/8/2020,0,0,25
Hawaii,4/9/2020,1,1,153
Hawaii,4/10/2020,3,3,197
Hawaii,4/11/2020,5,3,115
Hawaii,4/12/2020,1,2,67
Hawaii,4/13/2020,1,2,17
Hawaii,4/14/2020,0,0,34
Hawaii,4/15/2020,0,0,32
Hawaii,4/16/2020,3,3,68
Hawaii,4/17/2020,16,16,304
Hawaii,4/18/2020,2,2,92
Hawaii,4/19/2020,2,2,90
Hawaii,4/20/2020,0,0,47
Hawaii,4/21/2020,3,4,126
Hawaii,4/22/2020,1,0,71
Hawaii,4/23/2020,1,2,211
Hawaii,4/24/2020,0,1,146
Hawaii,4/25/2020,1,1,69
Hawaii,4/26/2020,0,0,16
Hawaii,4/27/2020,0,0,24
Hawaii,4/28/2020,0,0,183
Hawaii,4/29/2020,3,3,77
Hawaii,4/30/2020,0,0,239
Hawaii,5/1/2020,0,0,127
Hawaii,5/2/2020,1,1,122
Hawaii,5/3/2020,1,1,96
Hawaii,5/4/2020,0,0,80
Hawaii,5/5/2020,0,0,103
Hawaii,5/6/2020,0,0,58
Hawaii,5/7/2020,0,0,198
Hawaii,5/8/2020,0,0,103
Hawaii,5/9/2020,0,0,179
Hawaii,5/10/2020,0,0,13
Hawaii,5/11/2020,0,0,79
Hawaii,5/12/2020,0,0,99
Hawaii,5/13/2020,0,1,161
Hawaii,5/14/2020,0,0,173
Hawaii,5/15/2020,1,0,164
Hawaii,5/16/2020,1,2,152
Hawaii,5/17/2020,0,0,51
Hawaii,5/18/2020,1,1,105
Hawaii,5/19/2020,0,0,197
Hawaii,5/20/2020,3,3,160
Hawaii,5/21/2020,0,0,177
Hawaii,5/22/2020,0,0,194
Hawaii,5/23/2020,0,0,185
Hawaii,5/24/2020,0,0,40
Hawaii,5/25/2020,0,0,77
Hawaii,5/26/2020,0,0,43
Hawaii,5/27/2020,0,0,111
Hawaii,5/28/2020,0,0,145
Hawaii,5/29/2020,0,0,135
Hawaii,5/30/2020,0,0,143
Hawaii,5/31/2020,0,0,30
Hawaii,6/1/2020,0,0,128
Hawaii,6/2/2020,0,0,590
Hawaii,6/3/2020,0,0,898
Hawaii,6/4/2020,0,0,380
Hawaii,6/5/2020,0,0,275
Hawaii,6/6/2020,0,0,215
Hawaii,6/7/2020,0,0,59
Hawaii,6/8/2020,0,0,27
Hawaii,6/9/2020,0,0,261
Hawaii,6/10/2020,0,0,130
Hawaii,6/11/2020,0,0,191
Hawaii,6/12/2020,0,0,137
Hawaii,6/13/2020,1,1,239
Hawaii,6/14/2020,0,0,47
Hawaii,6/15/2020,0,0,75
Hawaii,6/16/2020,1,1,409
Hawaii,6/17/2020,0,0,194
Hawaii,6/18/2020,0,0,107
Hawaii,6/19/2020,0,0,267
Hawaii,6/20/2020,2,2,131
Hawaii,6/21/2020,0,0,79
Hawaii,6/22/2020,0,0,62
Hawaii,6/23/2020,1,1,261
Hawaii,6/24/2020,0,1,102
Hawaii,6/25/2020,0,0,150
Hawaii,6/26/2020,0,0,150
Hawaii,6/27/2020,1,3,198
Hawaii,6/28/2020,0,0,69
Hawaii,6/29/2020,0,1,59
Hawaii,6/30/2020,0,0,253
Hawaii,7/1/2020,3,3,187
Hawaii,7/2/2020,1,1,196
Hawaii,7/3/2020,2,2,265
Hawaii,7/4/2020,0,0,94
Hawaii,7/5/2020,1,1,47
Hawaii,7/6/2020,1,1,70
Hawaii,7/7/2020,1,1,314
Hawaii,7/8/2020,1,1,196
Hawaii,7/9/2020,1,1,265
Hawaii,7/10/2020,2,2,259
Hawaii,7/11/2020,1,1,192
Hawaii,7/12/2020,1,0,93
Hawaii,7/13/2020,3,3,61
Hawaii,7/14/2020,2,2,410
Hawaii,7/15/2020,0,1,297
Hawaii,7/16/2020,2,2,367
Hawaii,7/17/2020,1,1,694
Hawaii,7/18/2020,2,1,384
Hawaii,7/19/2020,1,0,140
Hawaii,7/20/2020,0,1,139
Hawaii,7/21/2020,0,1,698
Hawaii,7/22/2020,2,1,255
Hawaii,7/23/2020,0,0,276
Hawaii,7/24/2020,0,0,257
Hawaii,7/25/2020,0,0,747
Hawaii,7/26/2020,0,0,73
Hawaii,7/27/2020,0,0,73
Hawaii,7/28/2020,0,0,347
Hawaii,7/29/2020,0,0,188
Hawaii,7/30/2020,0,0,154
Hawaii,7/31/2020,0,0,159
Hawaii,8/1/2020,0,1,280
Hawaii,8/2/2020,2,0,112
Hawaii,8/3/2020,4,8,169
Hawaii,8/4/2020,0,0,291
Hawaii,8/5/2020,1,2,297
Hawaii,8/6/2020,0,0,335
Hawaii,8/7/2020,4,4,328
Hawaii,8/8/2020,3,3,393
Hawaii,8/9/2020,0,0,148
Hawaii,8/10/2020,1,1,142
Hawaii,8/11/2020,2,2,388
Hawaii,8/12/2020,4,3,412
Hawaii,8/13/2020,4,4,557
Hawaii,8/14/2020,3,4,387
Hawaii,8/15/2020,4,5,365
Hawaii,8/16/2020,2,2,143
Hawaii,8/17/2020,3,4,123
Hawaii,8/18/2020,7,10,364
Hawaii,8/19/2020,5,8,201
Hawaii,8/20/2020,14,14,361
Hawaii,8/21/2020,15,13,403
Hawaii,8/22/2020,8,8,389
Hawaii,8/23/2020,9,7,459
Hawaii,8/24/2020,11,12,536
Hawaii,8/25/2020,23,23,582
Hawaii,8/26/2020,10,11,253
Hawaii,8/27/2020,26,24,684
Hawaii,8/28/2020,39,43,851
Hawaii,8/29/2020,21,22,522
Hawaii,8/30/2020,25,23,309
Hawaii,8/31/2020,18,19,986
Hawaii,9/1/2020,34,34,717
Hawaii,9/2/2020,17,16,748
Hawaii,9/3/2020,34,36,801
Hawaii,9/4/2020,23,21,522
Hawaii,9/5/2020,13,14,804
Hawaii,9/6/2020,11,13,278
Hawaii,9/7/2020,6,5,249
Hawaii,9/8/2020,13,14,631
Hawaii,9/9/2020,7,10,945
Hawaii,9/10/2020,21,20,747
Hawaii,9/11/2020,8,12,526
Hawaii,9/12/2020,19,13,701
Hawaii,9/13/2020,7,7,467
Hawaii,9/14/2020,5,9,521
Hawaii,9/15/2020,4,11,930
Hawaii,9/16/2020,19,10,688
Hawaii,9/17/2020,10,11,735
Hawaii,9/18/2020,7,6,650
Hawaii,9/19/2020,5,7,695
Hawaii,9/20/2020,7,7,372
Hawaii,9/21/2020,8,5,601
Hawaii,9/22/2020,13,14,1054
Hawaii,9/23/2020,6,6,510
Hawaii,9/24/2020,14,15,613
Hawaii,9/25/2020,3,2,519
Hawaii,9/26/2020,7,7,727
Hawaii,9/27/2020,0,0,301
Hawaii,9/28/2020,3,3,272
Hawaii,9/29/2020,25,26,964
Hawaii,9/30/2020,6,7,391
Hawaii,10/1/2020,16,18,752
Hawaii,10/2/2020,43,40,1052
Hawaii,10/3/2020,15,17,662
Hawaii,10/4/2020,10,9,337
Hawaii,10/5/2020,13,13,366
Hawaii,10/6/2020,18,18,982
Hawaii,10/7/2020,14,14,706
Hawaii,10/8/2020,44,43,1135
Hawaii,10/9/2020,15,17,722
Hawaii,10/10/2020,24,22,764
Hawaii,10/11/2020,5,5,355
Hawaii,10/12/2020,21,22,423
Hawaii,10/13/2020,18,20,686
Hawaii,10/14/2020,13,12,563
Hawaii,10/15/2020,20,21,1069
Hawaii,10/16/2020,12,12,514
Hawaii,10/17/2020,14,19,803
Hawaii,10/18/2020,7,4,223
Hawaii,10/19/2020,23,22,452
Hawaii,10/20/2020,9,14,763
Hawaii,10/21/2020,29,24,641
Hawaii,10/22/2020,34,34,1104
Hawaii,10/23/2020,16,17,902
Hawaii,10/24/2020,51,51,933
Hawaii,10/25/2020,9,9,332
Hawaii,10/26/2020,3,3,546
Hawaii,10/27/2020,5,5,828
Hawaii,10/28/2020,7,9,798
Hawaii,10/29/2020,14,14,1006
Hawaii,10/30/2020,15,20,888
Hawaii,10/31/2020,26,24,898
Hawaii,11/1/2020,5,6,201
Hawaii,11/2/2020,7,7,515
Hawaii,11/3/2020,21,24,1430
Hawaii,11/4/2020,22,25,796
Hawaii,11/5/2020,21,23,1260
Hawaii,11/6/2020,11,10,934
Hawaii,11/7/2020,19,20,1046
Hawaii,11/8/2020,4,5,133
Hawaii,11/9/2020,2,1,294
Hawaii,11/10/2020,23,23,789
Hawaii,11/11/2020,15,15,704
Hawaii,11/12/2020,8,10,902
Hawaii,11/13/2020,12,12,864
Hawaii,11/14/2020,8,10,779
Hawaii,11/15/2020,6,6,427
Hawaii,11/16/2020,2,2,280
Hawaii,11/17/2020,11,12,844
Hawaii,11/18/2020,13,14,641
Hawaii,11/19/2020,15,14,1125
Hawaii,11/20/2020,13,15,794
Hawaii,11/21/2020,10,9,614
Hawaii,11/22/2020,6,7,473
Hawaii,11/23/2020,2,5,290
Hawaii,11/24/2020,11,12,871
Hawaii,11/25/2020,5,5,605
Hawaii,11/26/2020,16,20,666
Hawaii,11/27/2020,4,8,651
Hawaii,11/28/2020,4,5,607
Hawaii,11/29/2020,6,5,402
Hawaii,11/30/2020,2,4,462
Hawaii,12/1/2020,5,8,827
Hawaii,12/2/2020,12,9,796
Hawaii,12/3/2020,12,11,1200
Hawaii,12/4/2020,5,4,628
Hawaii,12/5/2020,7,7,652
Hawaii,12/6/2020,5,5,365
Hawaii,12/7/2020,12,13,455
Hawaii,12/8/2020,23,21,949
Hawaii,12/9/2020,3,5,763
Hawaii,12/10/2020,17,16,923
Hawaii,12/11/2020,10,9,617
Hawaii,12/12/2020,16,22,885
Hawaii,12/13/2020,10,11,501
Hawaii,12/14/2020,5,7,398
Hawaii,12/15/2020,15,14,985
Hawaii,12/16/2020,7,7,603
Hawaii,12/17/2020,21,26,1013
Hawaii,12/18/2020,13,15,1008
Hawaii,12/19/2020,13,18,624
Hawaii,12/20/2020,6,7,502
Hawaii,12/21/2020,12,15,393
Hawaii,12/22/2020,13,12,825
Hawaii,12/23/2020,8,7,648
Hawaii,12/24/2020,4,7,829
Hawaii,12/25/2020,3,4,276
Hawaii,12/26/2020,2,4,310
Hawaii,12/27/2020,7,8,529
Hawaii,12/28/2020,2,3,340
Hawaii,12/29/2020,14,12,731
Hawaii,12/30/2020,13,18,496
Hawaii,12/31/2020,20,20,1035
Hawaii,1/1/2021,2,4,278
Hawaii,1/2/2021,4,8,361
Hawaii,1/3/2021,12,13,611
Hawaii,1/4/2021,8,9,417
Hawaii,1/5/2021,18,19,944
Hawaii,1/6/2021,10,13,860
Hawaii,1/7/2021,20,22,914
Hawaii,1/8/2021,12,14,670
Hawaii,1/9/2021,20,21,702
Hawaii,1/10/2021,4,4,384
Hawaii,1/11/2021,7,8,557
Hawaii,1/12/2021,13,16,787
Hawaii,1/13/2021,5,5,808
Hawaii,1/14/2021,12,13,1036
Hawaii,1/15/2021,7,11,580
Hawaii,1/16/2021,9,8,568
Hawaii,1/17/2021,6,6,476
Hawaii,1/18/2021,4,4,440
Hawaii,1/19/2021,15,15,568
Hawaii,1/20/2021,5,5,992
Hawaii,1/21/2021,4,5,811
Hawaii,1/22/2021,6,5,557
Hawaii,1/23/2021,6,7,670
Hawaii,1/24/2021,1,1,382
Hawaii,1/25/2021,3,3,525
Hawaii,1/26/2021,6,12,678
Hawaii,1/27/2021,6,3,567
Hawaii,1/28/2021,9,9,888
Hawaii,1/29/2021,10,10,564
Hawaii,1/30/2021,7,5,644
Hawaii,1/31/2021,5,6,376
Hawaii,2/1/2021,4,7,402
Hawaii,2/2/2021,6,6,887
Hawaii,2/3/2021,1,1,745
Hawaii,2/4/2021,0,0,697
Hawaii,2/5/2021,7,7,565
Hawaii,2/6/2021,3,4,547
Hawaii,2/7/2021,3,4,392
Hawaii,2/8/2021,2,2,519
Hawaii,2/9/2021,3,1,641
Hawaii,2/10/2021,5,7,600
Hawaii,2/11/2021,2,2,676
Hawaii,2/12/2021,3,3,501
Hawaii,2/13/2021,0,1,549
Hawaii,2/14/2021,0,2,363
Hawaii,2/15/2021,1,5,572
Hawaii,2/16/2021,7,2,527
Hawaii,2/17/2021,2,2,1078
Hawaii,2/18/2021,2,3,667
Hawaii,2/19/2021,4,5,589
Hawaii,2/20/2021,2,2,565
Hawaii,2/21/2021,0,0,328
Hawaii,2/22/2021,2,1,552
Hawaii,2/23/2021,1,2,568
Hawaii,2/24/2021,1,1,594
Hawaii,2/25/2021,3,4,659
Hawaii,2/26/2021,4,4,576
Hawaii,2/27/2021,1,3,487
Hawaii,2/28/2021,3,1,347
Hawaii,3/1/2021,0,0,442
Hawaii,3/2/2021,4,4,693
Hawaii,3/3/2021,4,5,661
Hawaii,3/4/2021,8,10,600
Hawaii,3/5/2021,8,9,549
Hawaii,3/6/2021,10,12,514
Hawaii,3/7/2021,7,4,488
Hawaii,3/8/2021,5,5,455
Hawaii,3/9/2021,8,8,679
Hawaii,3/10/2021,15,14,599
Hawaii,3/11/2021,7,7,805
Hawaii,3/12/2021,4,6,644
Hawaii,3/13/2021,7,6,933
Hawaii,3/14/2021,8,9,427
Hawaii,3/15/2021,4,4,477
Hawaii,3/16/2021,7,7,842
Hawaii,3/17/2021,7,9,824
Hawaii,3/18/2021,9,9,972
Hawaii,3/19/2021,5,6,655
Hawaii,3/20/2021,9,10,1192
Hawaii,3/21/2021,1,1,494
Hawaii,3/22/2021,7,9,859
Hawaii,3/23/2021,12,12,834
Hawaii,3/24/2021,14,15,802
Hawaii,3/25/2021,14,15,871
Hawaii,3/26/2021,15,16,746
Hawaii,3/27/2021,10,6,501
Hawaii,3/28/2021,6,0,416
Honolulu,2/15/2020,0,0,1
Honolulu,2/28/2020,0,0,0
Honolulu,3/2/2020,0,0,1
Honolulu,3/3/2020,0,0,2
Honolulu,3/5/2020,1,0,0
Honolulu,3/6/2020,0,1,2
Honolulu,3/7/2020,0,0,2
Honolulu,3/8/2020,1,1,1
Honolulu,3/9/2020,0,0,1
Honolulu,3/10/2020,0,0,0
Honolulu,3/11/2020,0,0,4
Honolulu,3/12/2020,0,0,3
Honolulu,3/13/2020,0,0,24
Honolulu,3/14/2020,2,2,104
Honolulu,3/15/2020,2,2,58
Honolulu,3/16/2020,1,1,108
Honolulu,3/17/2020,3,2,113
Honolulu,3/18/2020,4,5,314
Honolulu,3/19/2020,16,14,352
Honolulu,3/20/2020,6,5,512
Honolulu,3/21/2020,8,5,290
Honolulu,3/22/2020,16,11,334
Honolulu,3/23/2020,12,14,339
Honolulu,3/24/2020,7,6,249
Honolulu,3/25/2020,15,11,374
Honolulu,3/26/2020,13,10,451
Honolulu,3/27/2020,23,18,581
Honolulu,3/28/2020,17,17,616
Honolulu,3/29/2020,25,22,488
Honolulu,3/30/2020,20,17,364
Honolulu,3/31/2020,27,26,966
Honolulu,4/1/2020,25,22,582
Honolulu,4/2/2020,28,18,557
Honolulu,4/3/2020,18,12,433
Honolulu,4/4/2020,9,8,234
Honolulu,4/5/2020,12,14,452
Honolulu,4/6/2020,16,18,609
Honolulu,4/7/2020,11,18,563
Honolulu,4/8/2020,7,6,418
Honolulu,4/9/2020,4,4,407
Honolulu,4/10/2020,5,5,468
Honolulu,4/11/2020,3,3,386
Honolulu,4/12/2020,1,1,294
Honolulu,4/13/2020,4,2,195
Honolulu,4/14/2020,9,12,220
Honolulu,4/15/2020,6,6,570
Honolulu,4/16/2020,4,5,313
Honolulu,4/17/2020,1,1,306
Honolulu,4/18/2020,3,2,347
Honolulu,4/19/2020,0,0,265
Honolulu,4/20/2020,0,0,348
Honolulu,4/21/2020,2,6,321
Honolulu,4/22/2020,2,3,369
Honolulu,4/23/2020,1,1,316
Honolulu,4/24/2020,2,2,301
Honolulu,4/25/2020,1,2,341
Honolulu,4/26/2020,0,0,177
